0.05               ,0.0005240440368652344
0.1                ,0.0020859241485595703
0.15000000000000002,0.001138925552368164
0.2                ,0.0011949539184570312
0.25               ,0.0013349056243896484
0.3                ,0.0018711090087890625
0.35               ,0.0020132064819335938
0.39999999999999997,0.0023000240325927734
0.44999999999999996,0.0025348663330078125
0.49999999999999994,0.002524852752685547
0.5499999999999999 ,0.0030999183654785156
0.6                ,0.002855062484741211
0.65               ,0.0029129981994628906
0.7000000000000001 ,0.0034079551696777344
0.7500000000000001 ,0.0038442611694335938
0.8000000000000002 ,0.0038111209869384766
0.8500000000000002 ,0.003863096237182617
0.9000000000000002 ,0.003779888153076172
0.9500000000000003 ,0.0044269561767578125
