0.05               ,0.00045800209045410156
0.1                ,0.001461029052734375
0.15000000000000002,0.0006568431854248047
0.2                ,0.0007951259613037109
0.25               ,0.0011796951293945312
0.3                ,0.0011737346649169922
0.35               ,0.00168609619140625
0.39999999999999997,0.0014309883117675781
0.44999999999999996,0.0021638870239257812
0.49999999999999994,0.0018541812896728516
0.5499999999999999 ,0.002547025680541992
0.6                ,0.0021522045135498047
0.65               ,0.002184152603149414
0.7000000000000001 ,0.0024042129516601562
0.7500000000000001 ,0.0025739669799804688
0.8000000000000002 ,0.0028243064880371094
0.8500000000000002 ,0.0031409263610839844
0.9000000000000002 ,0.0036821365356445312
0.9500000000000003 ,0.0038890838623046875
